predict,target
-0.16798,-0.26
-0.04946,0.42
-0.0641,-0.42
0.01788,0.27
-0.020819999999999998,-0.43
-0.050300000000000004,-0.43
0.03536,-0.3
0.0337,0.2
0.0613,-0.01
0.07583999999999999,-0.1
0.17495999999999998,0.08
-0.23867999999999998,-0.43
0.20268,-0.01
0.18194,0.22
-0.011120000000000001,-0.41
-0.26262,0.39
0.00836,-0.31
0.03292,-0.5
-0.01724,0.46
0.0027400000000000002,-0.09
-0.16436,0.42
0.05894,0.07
-0.19248,0.32
0.13956,0.39
0.014339999999999997,0.19
0.012159999999999999,-0.07
0.018420000000000002,0.21
0.030299999999999997,0.41
-0.07422,0.04
0.021419999999999998,-0.33
-0.04654,0.42
-0.047,0.28
-0.07334,0.3
0.1796,-0.49
0.28187999999999996,0.4
0.23256,-0.45
0.01102,-0.25
-0.052539999999999996,-0.02
0.03884,-0.07
0.14206,-0.35
0.08248,0.07
-0.09699999999999999,0.42
0.13083999999999998,0.45
-0.05904,-0.41
-0.04584,0.08
0.023799999999999998,0.43
0.31656,0.29
-0.0373,0.23
0.27952,-0.47
0.00826,0.46
-0.02514,-0.24
0.0451,-0.06
0.1583,-0.46
-0.03128,0.38
0.07884000000000001,0.1
-0.12356,0.05
-0.12151999999999999,0.32
-0.0794,-0.23
0.08492000000000001,-0.4
0.10192,-0.41
0.09724000000000001,-0.1
-0.05288,-0.47
0.19033999999999998,-0.33
0.33130000000000004,0.3
-0.0588,0.16
0.13958,0.25
-0.15286,-0.09
0.18198,-0.12
0.05772,-0.27
0.05904,0.25
0.013819999999999999,-0.06
-0.10898,0.25
-0.18686,-0.33
-0.11320000000000001,0.25
-0.21086,-0.28
0.35372,0.03
0.08854,-0.18
0.07404,-0.37
0.17373999999999998,-0.49
0.07456,-0.41
0.0277,-0.08
-0.033639999999999996,-0.32
-0.10978,0.08
0.02582,0.17
0.0397,0.14
0.0059,-0.09
0.1409,-0.47
0.14550000000000002,-0.13
-0.249,-0.28
-0.027719999999999998,-0.09
