predict,target
236.11159200000043,18.18
181.49064799999954,28.014
185.0212000000005,14.297
157.27481800000024,29.261999999999997
189.59141399999962,23.729
156.6998159999998,10.536
151.53237599999994,7.778
228.00197199999948,4.297
238.3879500000003,4.91
158.56309200000004,0.801
131.8358760000001,12.68
262.39208800000034,8.005
162.19129400000006,13.989
171.14680200000024,29.215
240.84723000000034,21.182
222.81607400000095,17.683
159.12485599999982,26.476
186.5959999999999,5.267
154.68856799999918,5.0
156.5611759999991,1.602
175.0713199999998,5.931
145.99261200000018,5.157
175.6930960000003,3.2739999999999996
165.3676859999997,14.378999999999998
253.35448200000047,2.257
188.56064399999985,22.868
198.72243400000042,11.738
151.7002479999999,18.982
213.0419440000006,17.382
144.24640799999992,17.488
127.47352599999996,2.353
200.6672220000004,19.526
192.6143000000002,10.472000000000001
174.4891939999998,22.924
200.58591800000033,0.679
161.59639000000018,19.548
119.96156000000023,23.98
154.80275999999913,2.8510000000000004
160.15203399999965,25.79
243.26797600000043,17.188
187.4333299999996,17.381
142.14039600000007,11.481999999999998
163.92483400000035,17.84
235.92438200000097,12.887
194.26711799999927,23.129
223.15754599999957,7.86
108.86393799999995,2.583
151.82423400000022,4.219
155.13368800000026,9.59
170.99388800000034,17.777
170.53626200000042,10.32
220.2927159999995,10.25
178.61181600000037,7.99
110.1827840000001,18.758
206.42867999999945,3.867
208.6402840000002,27.059
173.5395540000003,6.255
149.29651800000002,16.579
186.5243859999993,17.207
122.53716200000012,8.851
151.135246,24.943
214.80919199999946,3.142
169.21777399999976,22.842
159.5895600000002,3.552
108.77076400000013,3.4990000000000006
172.14405400000024,7.065
163.91905799999964,25.743
